nama,re,alpha,cl,cd,cm,img,dibuat,diubah,cpx,mach
naca23024,500000,-8,-0.4132,0.01313,-0.0712,airfoil/naca23024_sdf_500000_0.0_-8.jpg,2021-12-03 11:06:58.659711 +00:00,2021-12-03 11:06:58.659711 +00:00,"[{""x"": 1.0, ""cpv"": 0.264}, {""x"": 0.9672, ""cpv"": 0.029}, {""x"": 0.9187, ""cpv"": -0.056}, {""x"": 0.818, ""cpv"": -0.13}, {""x"": 0.7486, ""cpv"": -0.198}, {""x"": 0.6773, ""cpv"": -0.229}, {""x"": 0.571, ""cpv"": -0.286}, {""x"": 0.5028, ""cpv"": -0.323}, {""x"": 0.4371, ""cpv"": -0.357}, {""x"": 0.3452, ""cpv"": -0.391}, {""x"": 0.2896, ""cpv"": -0.396}, {""x"": 0.2398, ""cpv"": -0.378}, {""x"": 0.1765, ""cpv"": -0.315}, {""x"": 0.1425, ""cpv"": -0.245}, {""x"": 0.1142, ""cpv"": -0.14}, {""x"": 0.0803, ""cpv"": 0.074}, {""x"": 0.0623, ""cpv"": 0.24}, {""x"": 0.0474, ""cpv"": 0.413}, {""x"": 0.0295, ""cpv"": 0.672}, {""x"": 0.0201, ""cpv"": 0.823}, {""x"": 0.0125, ""cpv"": 0.938}, {""x"": 0.0042, ""cpv"": 0.997}, {""x"": 0.0007, ""cpv"": 0.921}, {""x"": -0.0019, ""cpv"": 0.601}, {""x"": -0.0022, ""cpv"": 0.439}, {""x"": -0.0008, ""cpv"": -0.197}, {""x"": 0.0019, ""cpv"": -0.65}, {""x"": 0.009, ""cpv"": -1.169}, {""x"": 0.0159, ""cpv"": -1.404}, {""x"": 0.0246, ""cpv"": -1.554}, {""x"": 0.0416, ""cpv"": -1.613}, {""x"": 0.0559, ""cpv"": -1.607}, {""x"": 0.0735, ""cpv"": -1.583}, {""x"": 0.1074, ""cpv"": -1.526}, {""x"": 0.1364, ""cpv"": -1.47}, {""x"": 0.171, ""cpv"": -1.389}, {""x"": 0.2342, ""cpv"": -1.232}, {""x"": 0.2842, ""cpv"": -1.132}, {""x"": 0.3399, ""cpv"": -0.876}, {""x"": 0.4321, ""cpv"": -0.668}, {""x"": 0.4981, ""cpv"": -0.525}, {""x"": 0.5668, ""cpv"": -0.385}, {""x"": 0.6739, ""cpv"": -0.171}, {""x"": 0.7457, ""cpv"": -0.021}, {""x"": 0.8158, ""cpv"": 0.135}, {""x"": 0.9177, ""cpv"": 0.253}, {""x"": 0.9668, ""cpv"": 0.261}, {""x"": 1.0, ""cpv"": 0.264}]",0
naca23024,500000,-7,-0.3232,0.01246,-0.0679,airfoil/naca23024_sdf_500000_0.0_-7.jpg,2021-12-03 11:06:58.659711 +00:00,2021-12-03 11:06:58.659711 +00:00,"[{""x"": 1.0, ""cpv"": 0.287}, {""x"": 0.9672, ""cpv"": 0.041}, {""x"": 0.9187, ""cpv"": -0.052}, {""x"": 0.818, ""cpv"": -0.119}, {""x"": 0.7486, ""cpv"": -0.188}, {""x"": 0.6773, ""cpv"": -0.255}, {""x"": 0.571, ""cpv"": -0.314}, {""x"": 0.5028, ""cpv"": -0.357}, {""x"": 0.4371, ""cpv"": -0.398}, {""x"": 0.3452, ""cpv"": -0.446}, {""x"": 0.2896, ""cpv"": -0.461}, {""x"": 0.2398, ""cpv"": -0.454}, {""x"": 0.1765, ""cpv"": -0.407}, {""x"": 0.1425, ""cpv"": -0.348}, {""x"": 0.1142, ""cpv"": -0.253}, {""x"": 0.0803, ""cpv"": -0.046}, {""x"": 0.0623, ""cpv"": 0.119}, {""x"": 0.0474, ""cpv"": 0.296}, {""x"": 0.0295, ""cpv"": 0.57}, {""x"": 0.0201, ""cpv"": 0.74}, {""x"": 0.0125, ""cpv"": 0.881}, {""x"": 0.0042, ""cpv"": 0.997}, {""x"": 0.0007, ""cpv"": 0.971}, {""x"": -0.0019, ""cpv"": 0.731}, {""x"": -0.0022, ""cpv"": 0.597}, {""x"": -0.0008, ""cpv"": 0.038}, {""x"": 0.0019, ""cpv"": -0.382}, {""x"": 0.009, ""cpv"": -0.89}, {""x"": 0.0159, ""cpv"": -1.134}, {""x"": 0.0246, ""cpv"": -1.301}, {""x"": 0.0416, ""cpv"": -1.396}, {""x"": 0.0559, ""cpv"": -1.413}, {""x"": 0.0735, ""cpv"": -1.411}, {""x"": 0.1074, ""cpv"": -1.386}, {""x"": 0.1364, ""cpv"": -1.348}, {""x"": 0.171, ""cpv"": -1.286}, {""x"": 0.2342, ""cpv"": -1.143}, {""x"": 0.2842, ""cpv"": -1.045}, {""x"": 0.3399, ""cpv"": -0.84}, {""x"": 0.4321, ""cpv"": -0.635}, {""x"": 0.4981, ""cpv"": -0.505}, {""x"": 0.5668, ""cpv"": -0.375}, {""x"": 0.6739, ""cpv"": -0.176}, {""x"": 0.7457, ""cpv"": -0.036}, {""x"": 0.8158, ""cpv"": 0.117}, {""x"": 0.9177, ""cpv"": 0.279}, {""x"": 0.9668, ""cpv"": 0.284}, {""x"": 1.0, ""cpv"": 0.287}]",0
naca23024,500000,-6,-0.2533,0.01194,-0.0599,airfoil/naca23024_sdf_500000_0.0_-6.jpg,2021-12-03 11:06:58.659711 +00:00,2021-12-03 11:06:58.659711 +00:00,"[{""x"": 1.0, ""cpv"": 0.304}, {""x"": 0.9672, ""cpv"": 0.076}, {""x"": 0.9187, ""cpv"": -0.031}, {""x"": 0.818, ""cpv"": -0.117}, {""x"": 0.7486, ""cpv"": -0.169}, {""x"": 0.6773, ""cpv"": -0.263}, {""x"": 0.571, ""cpv"": -0.337}, {""x"": 0.5028, ""cpv"": -0.384}, {""x"": 0.4371, ""cpv"": -0.432}, {""x"": 0.3452, ""cpv"": -0.492}, {""x"": 0.2896, ""cpv"": -0.517}, {""x"": 0.2398, ""cpv"": -0.521}, {""x"": 0.1765, ""cpv"": -0.491}, {""x"": 0.1425, ""cpv"": -0.443}, {""x"": 0.1142, ""cpv"": -0.357}, {""x"": 0.0803, ""cpv"": -0.159}, {""x"": 0.0623, ""cpv"": 0.003}, {""x"": 0.0474, ""cpv"": 0.182}, {""x"": 0.0295, ""cpv"": 0.467}, {""x"": 0.0201, ""cpv"": 0.652}, {""x"": 0.0125, ""cpv"": 0.814}, {""x"": 0.0042, ""cpv"": 0.977}, {""x"": 0.0007, ""cpv"": 0.995}, {""x"": -0.0019, ""cpv"": 0.828}, {""x"": -0.0022, ""cpv"": 0.717}, {""x"": -0.0008, ""cpv"": 0.23}, {""x"": 0.0019, ""cpv"": -0.157}, {""x"": 0.009, ""cpv"": -0.652}, {""x"": 0.0159, ""cpv"": -0.902}, {""x"": 0.0246, ""cpv"": -1.083}, {""x"": 0.0416, ""cpv"": -1.207}, {""x"": 0.0559, ""cpv"": -1.244}, {""x"": 0.0735, ""cpv"": -1.262}, {""x"": 0.1074, ""cpv"": -1.263}, {""x"": 0.1364, ""cpv"": -1.243}, {""x"": 0.171, ""cpv"": -1.197}, {""x"": 0.2342, ""cpv"": -1.073}, {""x"": 0.2842, ""cpv"": -0.975}, {""x"": 0.3399, ""cpv"": -0.881}, {""x"": 0.4321, ""cpv"": -0.608}, {""x"": 0.4981, ""cpv"": -0.49}, {""x"": 0.5668, ""cpv"": -0.37}, {""x"": 0.6739, ""cpv"": -0.185}, {""x"": 0.7457, ""cpv"": -0.056}, {""x"": 0.8158, ""cpv"": 0.09}, {""x"": 0.9177, ""cpv"": 0.285}, {""x"": 0.9668, ""cpv"": 0.302}, {""x"": 1.0, ""cpv"": 0.304}]",0
naca23024,500000,-5,-0.1905,0.0116,-0.0501,airfoil/naca23024_sdf_500000_0.0_-5.jpg,2021-12-03 11:06:58.659711 +00:00,2021-12-03 11:06:58.659711 +00:00,"[{""x"": 1.0, ""cpv"": 0.317}, {""x"": 0.9672, ""cpv"": 0.119}, {""x"": 0.9187, ""cpv"": -0.003}, {""x"": 0.818, ""cpv"": -0.109}, {""x"": 0.7486, ""cpv"": -0.171}, {""x"": 0.6773, ""cpv"": -0.226}, {""x"": 0.571, ""cpv"": -0.361}, {""x"": 0.5028, ""cpv"": -0.409}, {""x"": 0.4371, ""cpv"": -0.462}, {""x"": 0.3452, ""cpv"": -0.536}, {""x"": 0.2896, ""cpv"": -0.57}, {""x"": 0.2398, ""cpv"": -0.584}, {""x"": 0.1765, ""cpv"": -0.573}, {""x"": 0.1425, ""cpv"": -0.536}, {""x"": 0.1142, ""cpv"": -0.46}, {""x"": 0.0803, ""cpv"": -0.273}, {""x"": 0.0623, ""cpv"": -0.114}, {""x"": 0.0474, ""cpv"": 0.064}, {""x"": 0.0295, ""cpv"": 0.357}, {""x"": 0.0201, ""cpv"": 0.554}, {""x"": 0.0125, ""cpv"": 0.734}, {""x"": 0.0042, ""cpv"": 0.94}, {""x"": 0.0007, ""cpv"": 0.999}, {""x"": -0.0019, ""cpv"": 0.901}, {""x"": -0.0022, ""cpv"": 0.814}, {""x"": -0.0008, ""cpv"": 0.395}, {""x"": 0.0019, ""cpv"": 0.041}, {""x"": 0.009, ""cpv"": -0.437}, {""x"": 0.0159, ""cpv"": -0.69}, {""x"": 0.0246, ""cpv"": -0.882}, {""x"": 0.0416, ""cpv"": -1.031}, {""x"": 0.0559, ""cpv"": -1.086}, {""x"": 0.0735, ""cpv"": -1.121}, {""x"": 0.1074, ""cpv"": -1.147}, {""x"": 0.1364, ""cpv"": -1.144}, {""x"": 0.171, ""cpv"": -1.113}, {""x"": 0.2342, ""cpv"": -1.008}, {""x"": 0.2842, ""cpv"": -0.915}, {""x"": 0.3399, ""cpv"": -0.831}, {""x"": 0.4321, ""cpv"": -0.582}, {""x"": 0.4981, ""cpv"": -0.475}, {""x"": 0.5668, ""cpv"": -0.366}, {""x"": 0.6739, ""cpv"": -0.194}, {""x"": 0.7457, ""cpv"": -0.075}, {""x"": 0.8158, ""cpv"": 0.062}, {""x"": 0.9177, ""cpv"": 0.275}, {""x"": 0.9668, ""cpv"": 0.318}, {""x"": 1.0, ""cpv"": 0.317}]",0
naca23024,500000,-4,-0.1338,0.01136,-0.0387,airfoil/naca23024_sdf_500000_0.0_-4.jpg,2021-12-03 11:06:58.659711 +00:00,2021-12-03 11:06:58.659711 +00:00,"[{""x"": 1.0, ""cpv"": 0.328}, {""x"": 0.9672, ""cpv"": 0.166}, {""x"": 0.9187, ""cpv"": 0.031}, {""x"": 0.818, ""cpv"": -0.096}, {""x"": 0.7486, ""cpv"": -0.168}, {""x"": 0.6773, ""cpv"": -0.228}, {""x"": 0.571, ""cpv"": -0.387}, {""x"": 0.5028, ""cpv"": -0.434}, {""x"": 0.4371, ""cpv"": -0.491}, {""x"": 0.3452, ""cpv"": -0.576}, {""x"": 0.2896, ""cpv"": -0.62}, {""x"": 0.2398, ""cpv"": -0.646}, {""x"": 0.1765, ""cpv"": -0.652}, {""x"": 0.1425, ""cpv"": -0.627}, {""x"": 0.1142, ""cpv"": -0.562}, {""x"": 0.0803, ""cpv"": -0.388}, {""x"": 0.0623, ""cpv"": -0.234}, {""x"": 0.0474, ""cpv"": -0.057}, {""x"": 0.0295, ""cpv"": 0.242}, {""x"": 0.0201, ""cpv"": 0.448}, {""x"": 0.0125, ""cpv"": 0.644}, {""x"": 0.0042, ""cpv"": 0.888}, {""x"": 0.0007, ""cpv"": 0.985}, {""x"": -0.0019, ""cpv"": 0.952}, {""x"": -0.0022, ""cpv"": 0.888}, {""x"": -0.0008, ""cpv"": 0.537}, {""x"": 0.0019, ""cpv"": 0.216}, {""x"": 0.009, ""cpv"": -0.242}, {""x"": 0.0159, ""cpv"": -0.496}, {""x"": 0.0246, ""cpv"": -0.696}, {""x"": 0.0416, ""cpv"": -0.867}, {""x"": 0.0559, ""cpv"": -0.938}, {""x"": 0.0735, ""cpv"": -0.989}, {""x"": 0.1074, ""cpv"": -1.038}, {""x"": 0.1364, ""cpv"": -1.049}, {""x"": 0.171, ""cpv"": -1.033}, {""x"": 0.2342, ""cpv"": -0.948}, {""x"": 0.2842, ""cpv"": -0.863}, {""x"": 0.3399, ""cpv"": -0.779}, {""x"": 0.4321, ""cpv"": -0.569}, {""x"": 0.4981, ""cpv"": -0.46}, {""x"": 0.5668, ""cpv"": -0.361}, {""x"": 0.6739, ""cpv"": -0.202}, {""x"": 0.7457, ""cpv"": -0.093}, {""x"": 0.8158, ""cpv"": 0.033}, {""x"": 0.9177, ""cpv"": 0.252}, {""x"": 0.9668, ""cpv"": 0.33}, {""x"": 1.0, ""cpv"": 0.328}]",0
naca23024,500000,-3,-0.0798,0.01121,-0.0265,airfoil/naca23024_sdf_500000_0.0_-3.jpg,2021-12-03 11:06:58.659711 +00:00,2021-12-03 11:06:58.659711 +00:00,"[{""x"": 1.0, ""cpv"": 0.335}, {""x"": 0.9672, ""cpv"": 0.211}, {""x"": 0.9187, ""cpv"": 0.068}, {""x"": 0.818, ""cpv"": -0.08}, {""x"": 0.7486, ""cpv"": -0.161}, {""x"": 0.6773, ""cpv"": -0.231}, {""x"": 0.571, ""cpv"": -0.344}, {""x"": 0.5028, ""cpv"": -0.464}, {""x"": 0.4371, ""cpv"": -0.52}, {""x"": 0.3452, ""cpv"": -0.615}, {""x"": 0.2896, ""cpv"": -0.669}, {""x"": 0.2398, ""cpv"": -0.705}, {""x"": 0.1765, ""cpv"": -0.73}, {""x"": 0.1425, ""cpv"": -0.718}, {""x"": 0.1142, ""cpv"": -0.665}, {""x"": 0.0803, ""cpv"": -0.504}, {""x"": 0.0623, ""cpv"": -0.356}, {""x"": 0.0474, ""cpv"": -0.182}, {""x"": 0.0295, ""cpv"": 0.119}, {""x"": 0.0201, ""cpv"": 0.333}, {""x"": 0.0125, ""cpv"": 0.542}, {""x"": 0.0042, ""cpv"": 0.82}, {""x"": 0.0007, ""cpv"": 0.954}, {""x"": -0.0019, ""cpv"": 0.985}, {""x"": -0.0022, ""cpv"": 0.943}, {""x"": -0.0008, ""cpv"": 0.658}, {""x"": 0.0019, ""cpv"": 0.372}, {""x"": 0.009, ""cpv"": -0.063}, {""x"": 0.0159, ""cpv"": -0.315}, {""x"": 0.0246, ""cpv"": -0.521}, {""x"": 0.0416, ""cpv"": -0.711}, {""x"": 0.0559, ""cpv"": -0.797}, {""x"": 0.0735, ""cpv"": -0.861}, {""x"": 0.1074, ""cpv"": -0.932}, {""x"": 0.1364, ""cpv"": -0.957}, {""x"": 0.171, ""cpv"": -0.954}, {""x"": 0.2342, ""cpv"": -0.89}, {""x"": 0.2842, ""cpv"": -0.815}, {""x"": 0.3399, ""cpv"": -0.734}, {""x"": 0.4321, ""cpv"": -0.596}, {""x"": 0.4981, ""cpv"": -0.445}, {""x"": 0.5668, ""cpv"": -0.355}, {""x"": 0.6739, ""cpv"": -0.21}, {""x"": 0.7457, ""cpv"": -0.109}, {""x"": 0.8158, ""cpv"": 0.007}, {""x"": 0.9177, ""cpv"": 0.219}, {""x"": 0.9668, ""cpv"": 0.326}, {""x"": 1.0, ""cpv"": 0.335}]",0
naca23024,500000,-2,-0.0409,0.01113,-0.011,airfoil/naca23024_sdf_500000_0.0_-2.jpg,2021-12-03 11:06:58.659711 +00:00,2021-12-03 11:06:58.659711 +00:00,"[{""x"": 1.0, ""cpv"": 0.337}, {""x"": 0.9672, ""cpv"": 0.26}, {""x"": 0.9187, ""cpv"": 0.115}, {""x"": 0.818, ""cpv"": -0.055}, {""x"": 0.7486, ""cpv"": -0.146}, {""x"": 0.6773, ""cpv"": -0.226}, {""x"": 0.571, ""cpv"": -0.34}, {""x"": 0.5028, ""cpv"": -0.468}, {""x"": 0.4371, ""cpv"": -0.546}, {""x"": 0.3452, ""cpv"": -0.647}, {""x"": 0.2896, ""cpv"": -0.71}, {""x"": 0.2398, ""cpv"": -0.757}, {""x"": 0.1765, ""cpv"": -0.8}, {""x"": 0.1425, ""cpv"": -0.801}, {""x"": 0.1142, ""cpv"": -0.759}, {""x"": 0.0803, ""cpv"": -0.613}, {""x"": 0.0623, ""cpv"": -0.472}, {""x"": 0.0474, ""cpv"": -0.303}, {""x"": 0.0295, ""cpv"": -0.001}, {""x"": 0.0201, ""cpv"": 0.219}, {""x"": 0.0125, ""cpv"": 0.438}, {""x"": 0.0042, ""cpv"": 0.744}, {""x"": 0.0007, ""cpv"": 0.91}, {""x"": -0.0019, ""cpv"": 0.999}, {""x"": -0.0022, ""cpv"": 0.978}, {""x"": -0.0008, ""cpv"": 0.754}, {""x"": 0.0019, ""cpv"": 0.5}, {""x"": 0.009, ""cpv"": 0.09}, {""x"": 0.0159, ""cpv"": -0.159}, {""x"": 0.0246, ""cpv"": -0.368}, {""x"": 0.0416, ""cpv"": -0.574}, {""x"": 0.0559, ""cpv"": -0.671}, {""x"": 0.0735, ""cpv"": -0.749}, {""x"": 0.1074, ""cpv"": -0.838}, {""x"": 0.1364, ""cpv"": -0.875}, {""x"": 0.171, ""cpv"": -0.885}, {""x"": 0.2342, ""cpv"": -0.839}, {""x"": 0.2842, ""cpv"": -0.774}, {""x"": 0.3399, ""cpv"": -0.7}, {""x"": 0.4321, ""cpv"": -0.597}, {""x"": 0.4981, ""cpv"": -0.441}, {""x"": 0.5668, ""cpv"": -0.352}, {""x"": 0.6739, ""cpv"": -0.22}, {""x"": 0.7457, ""cpv"": -0.129}, {""x"": 0.8158, ""cpv"": -0.023}, {""x"": 0.9177, ""cpv"": 0.173}, {""x"": 0.9668, ""cpv"": 0.304}, {""x"": 1.0, ""cpv"": 0.337}]",0
naca23024,500000,-1,0.003,0.01112,0.0035,airfoil/naca23024_sdf_500000_0.0_-1.jpg,2021-12-03 11:06:58.659711 +00:00,2021-12-03 11:06:58.659711 +00:00,"[{""x"": 1.0, ""cpv"": 0.337}, {""x"": 0.9672, ""cpv"": 0.296}, {""x"": 0.9187, ""cpv"": 0.16}, {""x"": 0.818, ""cpv"": -0.03}, {""x"": 0.7486, ""cpv"": -0.131}, {""x"": 0.6773, ""cpv"": -0.22}, {""x"": 0.571, ""cpv"": -0.347}, {""x"": 0.5028, ""cpv"": -0.436}, {""x"": 0.4371, ""cpv"": -0.579}, {""x"": 0.3452, ""cpv"": -0.682}, {""x"": 0.2896, ""cpv"": -0.754}, {""x"": 0.2398, ""cpv"": -0.812}, {""x"": 0.1765, ""cpv"": -0.873}, {""x"": 0.1425, ""cpv"": -0.887}, {""x"": 0.1142, ""cpv"": -0.858}, {""x"": 0.0803, ""cpv"": -0.728}, {""x"": 0.0623, ""cpv"": -0.595}, {""x"": 0.0474, ""cpv"": -0.431}, {""x"": 0.0295, ""cpv"": -0.132}, {""x"": 0.0201, ""cpv"": 0.092}, {""x"": 0.0125, ""cpv"": 0.321}, {""x"": 0.0042, ""cpv"": 0.652}, {""x"": 0.0007, ""cpv"": 0.85}, {""x"": -0.0019, ""cpv"": 0.997}, {""x"": -0.0022, ""cpv"": 0.997}, {""x"": -0.0008, ""cpv"": 0.836}, {""x"": 0.0019, ""cpv"": 0.617}, {""x"": 0.009, ""cpv"": 0.235}, {""x"": 0.0159, ""cpv"": -0.008}, {""x"": 0.0246, ""cpv"": -0.219}, {""x"": 0.0416, ""cpv"": -0.437}, {""x"": 0.0559, ""cpv"": -0.546}, {""x"": 0.0735, ""cpv"": -0.635}, {""x"": 0.1074, ""cpv"": -0.741}, {""x"": 0.1364, ""cpv"": -0.791}, {""x"": 0.171, ""cpv"": -0.813}, {""x"": 0.2342, ""cpv"": -0.785}, {""x"": 0.2842, ""cpv"": -0.732}, {""x"": 0.3399, ""cpv"": -0.665}, {""x"": 0.4321, ""cpv"": -0.562}, {""x"": 0.4981, ""cpv"": -0.467}, {""x"": 0.5668, ""cpv"": -0.345}, {""x"": 0.6739, ""cpv"": -0.227}, {""x"": 0.7457, ""cpv"": -0.144}, {""x"": 0.8158, ""cpv"": -0.049}, {""x"": 0.9177, ""cpv"": 0.129}, {""x"": 0.9668, ""cpv"": 0.272}, {""x"": 1.0, ""cpv"": 0.337}]",0
naca23024,500000,0,0.0447,0.01121,0.0185,airfoil/naca23024_sdf_500000_0.0_0.jpg,2021-12-03 11:06:58.659711 +00:00,2021-12-03 11:06:58.659711 +00:00,"[{""x"": 1.0, ""cpv"": 0.336}, {""x"": 0.9672, ""cpv"": 0.32}, {""x"": 0.9187, ""cpv"": 0.205}, {""x"": 0.818, ""cpv"": -0.002}, {""x"": 0.7486, ""cpv"": -0.113}, {""x"": 0.6773, ""cpv"": -0.211}, {""x"": 0.571, ""cpv"": -0.352}, {""x"": 0.5028, ""cpv"": -0.439}, {""x"": 0.4371, ""cpv"": -0.587}, {""x"": 0.3452, ""cpv"": -0.717}, {""x"": 0.2896, ""cpv"": -0.796}, {""x"": 0.2398, ""cpv"": -0.864}, {""x"": 0.1765, ""cpv"": -0.945}, {""x"": 0.1425, ""cpv"": -0.973}, {""x"": 0.1142, ""cpv"": -0.957}, {""x"": 0.0803, ""cpv"": -0.844}, {""x"": 0.0623, ""cpv"": -0.72}, {""x"": 0.0474, ""cpv"": -0.564}, {""x"": 0.0295, ""cpv"": -0.268}, {""x"": 0.0201, ""cpv"": -0.041}, {""x"": 0.0125, ""cpv"": 0.194}, {""x"": 0.0042, ""cpv"": 0.547}, {""x"": 0.0007, ""cpv"": 0.775}, {""x"": -0.0019, ""cpv"": 0.979}, {""x"": -0.0022, ""cpv"": 0.999}, {""x"": -0.0008, ""cpv"": 0.901}, {""x"": 0.0019, ""cpv"": 0.717}, {""x"": 0.009, ""cpv"": 0.367}, {""x"": 0.0159, ""cpv"": 0.132}, {""x"": 0.0246, ""cpv"": -0.079}, {""x"": 0.0416, ""cpv"": -0.307}, {""x"": 0.0559, ""cpv"": -0.426}, {""x"": 0.0735, ""cpv"": -0.525}, {""x"": 0.1074, ""cpv"": -0.648}, {""x"": 0.1364, ""cpv"": -0.709}, {""x"": 0.171, ""cpv"": -0.743}, {""x"": 0.2342, ""cpv"": -0.732}, {""x"": 0.2842, ""cpv"": -0.69}, {""x"": 0.3399, ""cpv"": -0.632}, {""x"": 0.4321, ""cpv"": -0.534}, {""x"": 0.4981, ""cpv"": -0.479}, {""x"": 0.5668, ""cpv"": -0.344}, {""x"": 0.6739, ""cpv"": -0.233}, {""x"": 0.7457, ""cpv"": -0.159}, {""x"": 0.8158, ""cpv"": -0.073}, {""x"": 0.9177, ""cpv"": 0.083}, {""x"": 0.9668, ""cpv"": 0.228}, {""x"": 1.0, ""cpv"": 0.336}]",0
naca23024,500000,1,0.0915,0.01134,0.0321,airfoil/naca23024_sdf_500000_0.0_1.jpg,2021-12-03 11:06:58.659711 +00:00,2021-12-03 11:06:58.659711 +00:00,"[{""x"": 1.0, ""cpv"": 0.329}, {""x"": 0.9672, ""cpv"": 0.33}, {""x"": 0.9187, ""cpv"": 0.243}, {""x"": 0.818, ""cpv"": 0.027}, {""x"": 0.7486, ""cpv"": -0.095}, {""x"": 0.6773, ""cpv"": -0.201}, {""x"": 0.571, ""cpv"": -0.356}, {""x"": 0.5028, ""cpv"": -0.453}, {""x"": 0.4371, ""cpv"": -0.558}, {""x"": 0.3452, ""cpv"": -0.758}, {""x"": 0.2896, ""cpv"": -0.841}, {""x"": 0.2398, ""cpv"": -0.92}, {""x"": 0.1765, ""cpv"": -1.02}, {""x"": 0.1425, ""cpv"": -1.063}, {""x"": 0.1142, ""cpv"": -1.061}, {""x"": 0.0803, ""cpv"": -0.967}, {""x"": 0.0623, ""cpv"": -0.854}, {""x"": 0.0474, ""cpv"": -0.705}, {""x"": 0.0295, ""cpv"": -0.416}, {""x"": 0.0201, ""cpv"": -0.188}, {""x"": 0.0125, ""cpv"": 0.052}, {""x"": 0.0042, ""cpv"": 0.426}, {""x"": 0.0007, ""cpv"": 0.683}, {""x"": -0.0019, ""cpv"": 0.944}, {""x"": -0.0022, ""cpv"": 0.985}, {""x"": -0.0008, ""cpv"": 0.951}, {""x"": 0.0019, ""cpv"": 0.805}, {""x"": 0.009, ""cpv"": 0.49}, {""x"": 0.0159, ""cpv"": 0.265}, {""x"": 0.0246, ""cpv"": 0.057}, {""x"": 0.0416, ""cpv"": -0.179}, {""x"": 0.0559, ""cpv"": -0.306}, {""x"": 0.0735, ""cpv"": -0.415}, {""x"": 0.1074, ""cpv"": -0.553}, {""x"": 0.1364, ""cpv"": -0.624}, {""x"": 0.171, ""cpv"": -0.67}, {""x"": 0.2342, ""cpv"": -0.676}, {""x"": 0.2842, ""cpv"": -0.645}, {""x"": 0.3399, ""cpv"": -0.597}, {""x"": 0.4321, ""cpv"": -0.507}, {""x"": 0.4981, ""cpv"": -0.45}, {""x"": 0.5668, ""cpv"": -0.378}, {""x"": 0.6739, ""cpv"": -0.234}, {""x"": 0.7457, ""cpv"": -0.17}, {""x"": 0.8158, ""cpv"": -0.093}, {""x"": 0.9177, ""cpv"": 0.041}, {""x"": 0.9668, ""cpv"": 0.179}, {""x"": 1.0, ""cpv"": 0.329}]",0
naca23024,500000,2,0.1488,0.01157,0.0433,airfoil/naca23024_sdf_500000_0.0_2.jpg,2021-12-03 11:06:58.659711 +00:00,2021-12-03 11:06:58.659711 +00:00,"[{""x"": 1.0, ""cpv"": 0.12}, {""x"": 0.9672, ""cpv"": 0.114}, {""x"": 0.9187, ""cpv"": 0.101}, {""x"": 0.818, ""cpv"": 0.071}, {""x"": 0.7486, ""cpv"": 0.029}, {""x"": 0.6773, ""cpv"": -0.119}, {""x"": 0.571, ""cpv"": -0.41}, {""x"": 0.5028, ""cpv"": -0.605}, {""x"": 0.4371, ""cpv"": -0.806}, {""x"": 0.3452, ""cpv"": -1.123}, {""x"": 0.2896, ""cpv"": -1.34}, {""x"": 0.2398, ""cpv"": -1.546}, {""x"": 0.1765, ""cpv"": -2.061}, {""x"": 0.1425, ""cpv"": -2.208}, {""x"": 0.1142, ""cpv"": -2.374}, {""x"": 0.0803, ""cpv"": -2.557}, {""x"": 0.0623, ""cpv"": -2.62}, {""x"": 0.0474, ""cpv"": -2.633}, {""x"": 0.0295, ""cpv"": -2.54}, {""x"": 0.0201, ""cpv"": -2.404}, {""x"": 0.0125, ""cpv"": -2.226}, {""x"": 0.0042, ""cpv"": -1.841}, {""x"": 0.0007, ""cpv"": -1.353}, {""x"": -0.0019, ""cpv"": -0.55}, {""x"": -0.0022, ""cpv"": -0.302}, {""x"": -0.0008, ""cpv"": 0.349}, {""x"": 0.0019, ""cpv"": 0.687}, {""x"": 0.009, ""cpv"": 0.961}, {""x"": 0.0159, ""cpv"": 1.0}, {""x"": 0.0246, ""cpv"": 0.959}, {""x"": 0.0416, ""cpv"": 0.818}, {""x"": 0.0559, ""cpv"": 0.699}, {""x"": 0.0735, ""cpv"": 0.571}, {""x"": 0.1074, ""cpv"": 0.37}, {""x"": 0.1364, ""cpv"": 0.237}, {""x"": 0.171, ""cpv"": 0.118}, {""x"": 0.2342, ""cpv"": -0.019}, {""x"": 0.2842, ""cpv"": -0.077}, {""x"": 0.3399, ""cpv"": -0.116}, {""x"": 0.4321, ""cpv"": -0.139}, {""x"": 0.4981, ""cpv"": -0.139}, {""x"": 0.5668, ""cpv"": -0.132}, {""x"": 0.6739, ""cpv"": -0.11}, {""x"": 0.7457, ""cpv"": -0.092}, {""x"": 0.8158, ""cpv"": -0.067}, {""x"": 0.9177, ""cpv"": -0.02}, {""x"": 0.9668, ""cpv"": -0.006}, {""x"": 1.0, ""cpv"": 0.12}]",0
